NOM;CODI;DATA;SEXE;GRUP_EDAT;RESIDENCIA;CASOS_CONFIRMAT;PCR;TAR;INGRESSOS_TOTAL;INGRESSOS_CRITIC;INGRESSATS_TOTAL;INGRESSATS_CRITIC;EXITUS;CASOS_PCR;CASOS_TAR;POSITIVITAT_PCR_NUM;POSITIVITAT_TAR_NUM;POSITIVITAT_PCR_DEN;POSITIVITAT_TAR_DEN;VACUNATS_DOSI_1;VACUNATS_DOSI_2
CATALUNYA;GLOBAL;2020-10-07;Dona;60 a 69;No;80;1021;0;4;2;45;10;0;79;1;73;0;985;0;0;0
CATALUNYA;GLOBAL;2020-10-07;Dona;60 a 69;Si;0;23;0;0;0;2;0;0;0;0;0;0;22;0;0;0
CATALUNYA;GLOBAL;2020-10-07;Dona;70 a 79;No;47;752;0;8;0;57;8;0;47;0;51;0;725;0;0;0
CATALUNYA;GLOBAL;2020-10-07;Dona;70 a 79;Si;6;74;0;1;0;6;0;0;6;0;6;0;65;0;0;0
CATALUNYA;GLOBAL;2020-10-07;Dona;80 o més;No;38;632;0;16;1;66;4;2;38;0;39;0;607;0;0;0
CATALUNYA;GLOBAL;2020-10-07;Dona;80 o més;Si;41;445;0;6;0;41;0;4;41;0;37;0;382;0;0;0
CATALUNYA;GLOBAL;2020-10-07;Home;0 a 9;No;64;1515;0;1;0;3;1;0;64;0;62;0;1507;0;0;0
CATALUNYA;GLOBAL;2020-10-07;Home;0 a 9;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2020-10-07;Home;10 a 19;No;193;3565;0;3;0;1;0;0;193;0;176;0;3551;0;0;0
CATALUNYA;GLOBAL;2020-10-07;Home;10 a 19;Si;2;19;0;0;0;0;0;0;2;0;2;0;18;0;0;0
CATALUNYA;GLOBAL;2020-10-07;Home;20 a 29;No;179;1386;0;2;0;6;0;0;178;1;163;0;1355;0;0;0
CATALUNYA;GLOBAL;2020-10-07;Home;20 a 29;Si;0;6;0;0;0;0;0;0;0;0;0;0;6;0;0;0
CATALUNYA;GLOBAL;2020-10-07;Home;30 a 39;No;146;1126;0;3;0;19;3;0;146;0;136;0;1089;0;0;0
CATALUNYA;GLOBAL;2020-10-07;Home;30 a 39;Si;0;7;0;0;0;0;0;0;0;0;0;0;7;0;0;0
CATALUNYA;GLOBAL;2020-10-07;Home;40 a 49;No;178;1446;0;6;1;52;8;0;178;0;154;0;1407;0;0;0
CATALUNYA;GLOBAL;2020-10-07;Home;40 a 49;Si;1;17;0;0;0;0;0;0;1;0;1;0;16;0;0;0
CATALUNYA;GLOBAL;2020-10-07;Home;50 a 59;No;129;1118;0;9;2;78;23;1;129;0;140;0;1079;0;0;0
CATALUNYA;GLOBAL;2020-10-07;Home;50 a 59;Si;1;20;0;1;0;4;1;0;1;0;1;0;19;0;0;0
CATALUNYA;GLOBAL;2020-10-07;Home;60 a 69;No;88;861;0;21;4;119;37;1;88;0;87;0;840;0;0;0
CATALUNYA;GLOBAL;2020-10-07;Home;60 a 69;Si;0;29;0;1;0;7;0;1;0;0;0;0;26;0;0;0
CATALUNYA;GLOBAL;2020-10-07;Home;70 a 79;No;43;649;0;12;3;90;25;0;43;0;42;0;622;0;0;0
CATALUNYA;GLOBAL;2020-10-07;Home;70 a 79;Si;4;53;0;0;0;4;0;1;4;0;4;0;45;0;0;0
CATALUNYA;GLOBAL;2020-10-07;Home;80 o més;No;26;505;0;10;0;72;3;1;26;0;25;0;482;0;0;0
CATALUNYA;GLOBAL;2020-10-07;Home;80 o més;Si;6;152;0;6;0;19;0;1;6;0;7;0;130;0;0;0
CATALUNYA;GLOBAL;2020-10-06;Altres;N/A;--;66;697;0;5;2;55;19;0;66;0;50;0;691;0;0;0
CATALUNYA;GLOBAL;2020-10-06;Dona;0 a 9;No;71;1763;0;1;0;0;0;0;71;0;73;0;1747;0;0;0
CATALUNYA;GLOBAL;2020-10-06;Dona;0 a 9;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2020-10-06;Dona;10 a 19;No;158;3747;0;0;0;2;0;0;158;0;153;0;3720;0;0;0
CATALUNYA;GLOBAL;2020-10-06;Dona;10 a 19;Si;0;4;0;0;0;0;0;0;0;0;0;0;3;0;0;0
CATALUNYA;GLOBAL;2020-10-06;Dona;20 a 29;No;140;1707;0;3;0;6;0;0;139;1;131;0;1653;0;0;0
CATALUNYA;GLOBAL;2020-10-06;Dona;20 a 29;Si;0;6;0;0;0;0;0;0;0;0;0;0;6;0;0;0
CATALUNYA;GLOBAL;2020-10-06;Dona;30 a 39;No;172;1929;0;3;1;15;3;0;172;0;170;0;1865;0;0;0
CATALUNYA;GLOBAL;2020-10-06;Dona;30 a 39;Si;2;7;0;0;0;0;0;0;2;0;1;0;7;0;0;0
CATALUNYA;GLOBAL;2020-10-06;Dona;40 a 49;No;165;2414;0;4;0;17;6;0;165;0;182;0;2328;0;0;0
CATALUNYA;GLOBAL;2020-10-06;Dona;40 a 49;Si;3;12;0;0;0;0;0;0;3;0;3;0;10;0;0;0
CATALUNYA;GLOBAL;2020-10-06;Dona;50 a 59;No;143;1931;0;5;3;49;10;0;143;0;153;0;1840;0;0;0
CATALUNYA;GLOBAL;2020-10-06;Dona;50 a 59;Si;2;23;0;0;0;1;0;0;2;0;2;0;20;0;0;0
CATALUNYA;GLOBAL;2020-10-06;Dona;60 a 69;No;72;1267;0;11;1;42;10;0;72;0;79;0;1232;0;0;0
CATALUNYA;GLOBAL;2020-10-06;Dona;60 a 69;Si;2;21;0;1;0;2;0;0;2;0;2;0;18;0;0;0
CATALUNYA;GLOBAL;2020-10-06;Dona;70 a 79;No;53;1012;0;6;2;52;8;0;53;0;51;0;992;0;0;0
CATALUNYA;GLOBAL;2020-10-06;Dona;70 a 79;Si;1;74;0;1;0;6;1;0;1;0;1;0;67;0;0;0
CATALUNYA;GLOBAL;2020-10-06;Dona;80 o més;No;32;737;0;9;2;77;5;7;32;0;33;0;704;0;0;0
CATALUNYA;GLOBAL;2020-10-06;Dona;80 o més;Si;20;469;0;6;0;38;0;3;20;0;21;0;387;0;0;0
CATALUNYA;GLOBAL;2020-10-06;Home;0 a 9;No;52;1950;0;1;0;3;1;0;52;0;61;0;1931;0;0;0
CATALUNYA;GLOBAL;2020-10-06;Home;0 a 9;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2020-10-06;Home;10 a 19;No;158;3975;0;0;0;0;0;0;158;0;163;0;3955;0;0;0
CATALUNYA;GLOBAL;2020-10-06;Home;10 a 19;Si;1;14;0;0;0;0;0;0;1;0;1;0;14;0;0;0
CATALUNYA;GLOBAL;2020-10-06;Home;20 a 29;No;159;1421;0;0;0;5;0;0;159;0;140;0;1390;0;0;0
CATALUNYA;GLOBAL;2020-10-06;Home;20 a 29;Si;1;9;0;0;0;0;0;0;1;0;1;0;8;0;0;0
CATALUNYA;GLOBAL;2020-10-06;Home;30 a 39;No;144;1283;0;1;1;17;3;0;143;1;141;0;1250;0;0;0
CATALUNYA;GLOBAL;2020-10-06;Home;30 a 39;Si;0;7;0;0;0;0;0;0;0;0;1;0;6;0;0;0
CATALUNYA;GLOBAL;2020-10-06;Home;40 a 49;No;175;1776;0;12;1;53;10;0;175;0;181;0;1732;0;0;0
CATALUNYA;GLOBAL;2020-10-06;Home;40 a 49;Si;1;18;0;0;0;0;0;0;1;0;1;0;16;0;0;0
CATALUNYA;GLOBAL;2020-10-06;Home;50 a 59;No;149;1378;0;13;2;80;23;0;149;0;165;0;1330;0;0;0
CATALUNYA;GLOBAL;2020-10-06;Home;50 a 59;Si;2;21;0;0;0;4;1;0;2;0;2;0;18;0;0;0
CATALUNYA;GLOBAL;2020-10-06;Home;60 a 69;No;75;1070;0;20;2;111;39;0;75;0;68;0;1027;0;0;0
CATALUNYA;GLOBAL;2020-10-06;Home;60 a 69;Si;4;35;0;0;0;7;0;0;4;0;4;0;30;0;0;0
CATALUNYA;GLOBAL;2020-10-06;Home;70 a 79;No;47;939;0;11;4;84;27;0;47;0;52;0;909;0;0;0
CATALUNYA;GLOBAL;2020-10-06;Home;70 a 79;Si;1;64;0;0;0;5;0;2;1;0;1;0;59;0;0;0
CATALUNYA;GLOBAL;2020-10-06;Home;80 o més;No;34;579;0;11;0;81;5;3;34;0;35;0;552;0;0;0
CATALUNYA;GLOBAL;2020-10-06;Home;80 o més;Si;7;192;0;3;0;18;0;3;7;0;7;0;164;0;0;0
CATALUNYA;GLOBAL;2020-10-05;Altres;N/A;--;50;381;0;6;1;55;18;0;50;0;34;0;374;0;0;0
CATALUNYA;GLOBAL;2020-10-05;Dona;0 a 9;No;61;1246;0;0;0;0;0;0;61;0;49;0;1238;0;0;0
CATALUNYA;GLOBAL;2020-10-05;Dona;0 a 9;Si;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
CATALUNYA;GLOBAL;2020-10-05;Dona;10 a 19;No;150;2287;0;0;0;2;0;0;150;0;133;0;2274;0;0;0
CATALUNYA;GLOBAL;2020-10-05;Dona;10 a 19;Si;0;3;0;0;0;0;0;0;0;0;0;0;3;0;0;0
CATALUNYA;GLOBAL;2020-10-05;Dona;20 a 29;No;150;1395;0;1;1;6;0;0;150;0;121;0;1339;0;0;0
CATALUNYA;GLOBAL;2020-10-05;Dona;20 a 29;Si;0;4;0;0;0;0;0;0;0;0;0;0;3;0;0;0
CATALUNYA;GLOBAL;2020-10-05;Dona;30 a 39;No;150;1483;0;2;1;15;3;0;150;0;111;0;1414;0;0;0
CATALUNYA;GLOBAL;2020-10-05;Dona;30 a 39;Si;0;4;0;0;0;0;0;0;0;0;0;0;4;0;0;0
CATALUNYA;GLOBAL;2020-10-05;Dona;40 a 49;No;202;1805;0;3;0;20;5;0;202;0;150;0;1738;0;0;0
CATALUNYA;GLOBAL;2020-10-05;Dona;40 a 49;Si;0;13;0;0;0;0;0;0;0;0;0;0;13;0;0;0
CATALUNYA;GLOBAL;2020-10-05;Dona;50 a 59;No;185;1460;0;7;2;51;10;1;184;1;130;0;1391;0;0;0
CATALUNYA;GLOBAL;2020-10-05;Dona;50 a 59;Si;1;17;0;0;0;1;0;0;1;0;1;0;16;0;0;0
CATALUNYA;GLOBAL;2020-10-05;Dona;60 a 69;No;87;938;0;5;1;36;9;0;87;0;63;0;899;0;0;0
CATALUNYA;GLOBAL;2020-10-05;Dona;60 a 69;Si;1;24;0;0;0;2;0;0;1;0;1;0;20;0;0;0
CATALUNYA;GLOBAL;2020-10-05;Dona;70 a 79;No;49;754;0;5;0;58;12;1;49;0;41;0;734;0;0;0
CATALUNYA;GLOBAL;2020-10-05;Dona;70 a 79;Si;4;67;0;1;1;6;1;0;4;0;4;0;62;0;0;0
CATALUNYA;GLOBAL;2020-10-05;Dona;80 o més;No;39;560;0;10;0;83;5;2;39;0;36;0;516;0;0;0
CATALUNYA;GLOBAL;2020-10-05;Dona;80 o més;Si;26;407;0;6;0;41;0;3;26;0;31;0;353;0;0;0
CATALUNYA;GLOBAL;2020-10-05;Home;0 a 9;No;60;1393;0;1;0;1;0;0;60;0;49;0;1386;0;0;0
CATALUNYA;GLOBAL;2020-10-05;Home;0 a 9;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2020-10-05;Home;10 a 19;No;154;2716;0;0;0;0;0;0;154;0;136;0;2700;0;0;0
CATALUNYA;GLOBAL;2020-10-05;Home;10 a 19;Si;0;11;0;0;0;0;0;0;0;0;0;0;10;0;0;0
CATALUNYA;GLOBAL;2020-10-05;Home;20 a 29;No;135;1088;0;0;0;5;0;0;135;0;109;0;1061;0;0;0
CATALUNYA;GLOBAL;2020-10-05;Home;20 a 29;Si;1;8;0;0;0;0;0;0;1;0;1;0;8;0;0;0
CATALUNYA;GLOBAL;2020-10-05;Home;30 a 39;No;140;1027;0;4;0;15;2;0;140;0;101;0;994;0;0;0
CATALUNYA;GLOBAL;2020-10-05;Home;30 a 39;Si;1;11;0;0;0;0;0;0;1;0;0;0;11;0;0;0
CATALUNYA;GLOBAL;2020-10-05;Home;40 a 49;No;194;1278;0;5;1;54;11;0;194;0;137;0;1234;0;0;0
CATALUNYA;GLOBAL;2020-10-05;Home;40 a 49;Si;1;15;0;0;0;1;0;0;1;0;1;0;14;0;0;0
CATALUNYA;GLOBAL;2020-10-05;Home;50 a 59;No;181;1125;0;9;4;86;24;0;181;0;114;0;1082;0;0;0
CATALUNYA;GLOBAL;2020-10-05;Home;50 a 59;Si;1;22;0;0;0;4;1;0;1;0;2;0;20;0;0;0
CATALUNYA;GLOBAL;2020-10-05;Home;60 a 69;No;93;907;0;13;3;109;41;0;92;1;73;0;860;0;0;0
CATALUNYA;GLOBAL;2020-10-05;Home;60 a 69;Si;1;41;0;1;0;6;0;0;1;0;1;0;34;0;0;0
CATALUNYA;GLOBAL;2020-10-05;Home;70 a 79;No;46;704;0;9;5;87;27;1;46;0;32;0;672;0;0;0
CATALUNYA;GLOBAL;2020-10-05;Home;70 a 79;Si;0;64;0;2;0;7;0;1;0;0;0;0;50;0;0;0
CATALUNYA;GLOBAL;2020-10-05;Home;80 o més;No;27;513;0;11;1;79;6;0;27;0;25;0;488;0;0;0
CATALUNYA;GLOBAL;2020-10-05;Home;80 o més;Si;10;121;0;2;0;19;0;3;10;0;8;0;99;0;0;0
CATALUNYA;GLOBAL;2020-10-04;Altres;N/A;--;10;103;0;7;3;50;17;0;10;0;9;0;102;0;0;0
CATALUNYA;GLOBAL;2020-10-04;Dona;0 a 9;No;7;332;0;0;0;0;0;0;7;0;6;0;330;0;0;0
CATALUNYA;GLOBAL;2020-10-04;Dona;0 a 9;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2020-10-04;Dona;10 a 19;No;37;570;0;0;0;2;0;0;37;0;33;0;566;0;0;0
CATALUNYA;GLOBAL;2020-10-04;Dona;10 a 19;Si;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
CATALUNYA;GLOBAL;2020-10-04;Dona;20 a 29;No;51;374;0;4;0;3;0;0;51;0;40;0;371;0;0;0
CATALUNYA;GLOBAL;2020-10-04;Dona;20 a 29;Si;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0
CATALUNYA;GLOBAL;2020-10-04;Dona;30 a 39;No;50;466;0;5;1;16;2;0;50;0;55;0;458;0;0;0
CATALUNYA;GLOBAL;2020-10-04;Dona;30 a 39;Si;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
CATALUNYA;GLOBAL;2020-10-04;Dona;40 a 49;No;56;452;0;2;0;22;6;0;56;0;44;0;437;0;0;0
CATALUNYA;GLOBAL;2020-10-04;Dona;40 a 49;Si;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0
CATALUNYA;GLOBAL;2020-10-04;Dona;50 a 59;No;52;368;0;7;2;45;10;1;52;0;43;0;354;0;0;0
CATALUNYA;GLOBAL;2020-10-04;Dona;50 a 59;Si;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2020-10-04;Dona;60 a 69;No;17;260;0;3;0;40;9;0;17;0;19;0;251;0;0;0
CATALUNYA;GLOBAL;2020-10-04;Dona;60 a 69;Si;0;5;0;1;0;3;0;0;0;0;0;0;5;0;0;0
CATALUNYA;GLOBAL;2020-10-04;Dona;70 a 79;No;16;213;0;5;0;56;12;0;16;0;11;0;210;0;0;0
CATALUNYA;GLOBAL;2020-10-04;Dona;70 a 79;Si;0;25;0;0;0;7;0;2;0;0;0;0;20;0;0;0
CATALUNYA;GLOBAL;2020-10-04;Dona;80 o més;No;15;194;0;7;0;84;5;1;15;0;13;0;190;0;0;0
CATALUNYA;GLOBAL;2020-10-04;Dona;80 o més;Si;2;163;0;2;0;42;0;2;2;0;3;0;150;0;0;0
CATALUNYA;GLOBAL;2020-10-04;Home;0 a 9;No;12;407;0;0;0;1;0;0;12;0;11;0;407;0;0;0
CATALUNYA;GLOBAL;2020-10-04;Home;0 a 9;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2020-10-04;Home;10 a 19;No;26;528;0;0;0;0;0;0;26;0;16;0;526;0;0;0
CATALUNYA;GLOBAL;2020-10-04;Home;10 a 19;Si;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
CATALUNYA;GLOBAL;2020-10-04;Home;20 a 29;No;44;308;0;1;1;5;0;0;44;0;38;0;303;0;0;0
CATALUNYA;GLOBAL;2020-10-04;Home;20 a 29;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2020-10-04;Home;30 a 39;No;45;305;0;0;0;18;2;0;45;0;37;0;298;0;0;0
CATALUNYA;GLOBAL;2020-10-04;Home;30 a 39;Si;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
CATALUNYA;GLOBAL;2020-10-04;Home;40 a 49;No;53;381;0;1;0;50;11;0;53;0;50;0;375;0;0;0
CATALUNYA;GLOBAL;2020-10-04;Home;40 a 49;Si;0;4;0;0;0;1;0;0;0;0;0;0;4;0;0;0
CATALUNYA;GLOBAL;2020-10-04;Home;50 a 59;No;53;320;0;7;3;86;23;0;53;0;53;0;312;0;0;0
CATALUNYA;GLOBAL;2020-10-04;Home;50 a 59;Si;0;3;0;1;0;4;1;0;0;0;0;0;2;0;0;0
CATALUNYA;GLOBAL;2020-10-04;Home;60 a 69;No;29;276;0;7;1;105;39;1;29;0;27;0;264;0;0;0
CATALUNYA;GLOBAL;2020-10-04;Home;60 a 69;Si;1;6;0;0;0;6;0;0;1;0;1;0;5;0;0;0
CATALUNYA;GLOBAL;2020-10-04;Home;70 a 79;No;14;224;0;6;2;88;23;1;14;0;17;0;218;0;0;0
CATALUNYA;GLOBAL;2020-10-04;Home;70 a 79;Si;0;12;0;0;0;7;0;0;0;0;0;0;9;0;0;0
CATALUNYA;GLOBAL;2020-10-04;Home;80 o més;No;13;200;0;8;0;77;6;4;13;0;12;0;196;0;0;0
CATALUNYA;GLOBAL;2020-10-04;Home;80 o més;Si;2;52;0;4;0;20;0;4;2;0;2;0;44;0;0;0
CATALUNYA;GLOBAL;2020-10-03;Altres;N/A;--;19;221;0;8;0;47;16;0;19;0;12;0;221;0;0;0
CATALUNYA;GLOBAL;2020-10-03;Dona;0 a 9;No;12;452;0;0;0;0;0;0;12;0;16;0;448;0;0;0
CATALUNYA;GLOBAL;2020-10-03;Dona;0 a 9;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2020-10-03;Dona;10 a 19;No;35;966;0;0;0;2;0;0;35;0;35;0;960;0;0;0
CATALUNYA;GLOBAL;2020-10-03;Dona;10 a 19;Si;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
CATALUNYA;GLOBAL;2020-10-03;Dona;20 a 29;No;55;612;0;1;0;4;0;0;55;0;52;0;589;0;0;0
CATALUNYA;GLOBAL;2020-10-03;Dona;20 a 29;Si;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
CATALUNYA;GLOBAL;2020-10-03;Dona;30 a 39;No;53;644;0;2;0;13;1;0;53;0;49;0;626;0;0;0
CATALUNYA;GLOBAL;2020-10-03;Dona;30 a 39;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2020-10-03;Dona;40 a 49;No;66;676;0;3;2;20;6;0;66;0;62;0;653;0;0;0
CATALUNYA;GLOBAL;2020-10-03;Dona;40 a 49;Si;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
CATALUNYA;GLOBAL;2020-10-03;Dona;50 a 59;No;51;566;0;9;1;39;8;0;51;0;55;0;547;0;0;0
CATALUNYA;GLOBAL;2020-10-03;Dona;50 a 59;Si;0;4;0;0;0;1;0;0;0;0;0;0;4;0;0;0
CATALUNYA;GLOBAL;2020-10-03;Dona;60 a 69;No;29;371;0;2;1;41;8;0;29;0;27;0;359;0;0;0
CATALUNYA;GLOBAL;2020-10-03;Dona;60 a 69;Si;0;7;0;0;0;3;0;0;0;0;0;0;7;0;0;0
CATALUNYA;GLOBAL;2020-10-03;Dona;70 a 79;No;17;318;0;8;1;54;13;0;17;0;14;0;311;0;0;0
CATALUNYA;GLOBAL;2020-10-03;Dona;70 a 79;Si;0;13;0;0;0;7;0;0;0;0;0;0;13;0;0;0
CATALUNYA;GLOBAL;2020-10-03;Dona;80 o més;No;12;278;0;7;1;79;5;1;12;0;10;0;270;0;0;0
CATALUNYA;GLOBAL;2020-10-03;Dona;80 o més;Si;3;155;0;5;0;42;0;3;3;0;4;0;142;0;0;0
CATALUNYA;GLOBAL;2020-10-03;Home;0 a 9;No;23;559;0;0;0;1;0;0;23;0;21;0;559;0;0;0
CATALUNYA;GLOBAL;2020-10-03;Home;0 a 9;Si;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
CATALUNYA;GLOBAL;2020-10-03;Home;10 a 19;No;39;1083;0;0;0;0;0;0;39;0;47;0;1075;0;0;0
CATALUNYA;GLOBAL;2020-10-03;Home;10 a 19;Si;1;2;0;0;0;0;0;0;1;0;1;0;2;0;0;0
CATALUNYA;GLOBAL;2020-10-03;Home;20 a 29;No;56;461;0;0;0;5;0;0;56;0;51;0;451;0;0;0
CATALUNYA;GLOBAL;2020-10-03;Home;20 a 29;Si;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0
CATALUNYA;GLOBAL;2020-10-03;Home;30 a 39;No;50;391;0;1;0;16;2;0;50;0;47;0;375;0;0;0
CATALUNYA;GLOBAL;2020-10-03;Home;30 a 39;Si;0;3;0;0;0;0;0;0;0;0;0;0;2;0;0;0
CATALUNYA;GLOBAL;2020-10-03;Home;40 a 49;No;60;500;0;1;0;50;11;0;60;0;50;0;487;0;0;0
CATALUNYA;GLOBAL;2020-10-03;Home;40 a 49;Si;0;10;0;0;0;1;0;0;0;0;0;0;10;0;0;0
CATALUNYA;GLOBAL;2020-10-03;Home;50 a 59;No;57;457;0;12;1;75;22;0;56;1;48;0;443;0;0;0
CATALUNYA;GLOBAL;2020-10-03;Home;50 a 59;Si;1;6;0;0;0;3;1;0;1;0;1;0;6;0;0;0
CATALUNYA;GLOBAL;2020-10-03;Home;60 a 69;No;29;363;0;14;2;102;43;0;29;0;32;0;346;0;0;0
CATALUNYA;GLOBAL;2020-10-03;Home;60 a 69;Si;1;14;0;0;0;6;0;0;1;0;1;0;13;0;0;0
CATALUNYA;GLOBAL;2020-10-03;Home;70 a 79;No;24;366;0;7;3;86;23;0;24;0;25;0;352;0;0;0
CATALUNYA;GLOBAL;2020-10-03;Home;70 a 79;Si;0;27;0;0;0;7;0;0;0;0;0;0;24;0;0;0
CATALUNYA;GLOBAL;2020-10-03;Home;80 o més;No;15;241;0;3;0;75;6;4;15;0;15;0;234;0;0;0
CATALUNYA;GLOBAL;2020-10-03;Home;80 o més;Si;3;68;0;2;0;15;0;0;3;0;4;0;62;0;0;0
CATALUNYA;GLOBAL;2020-10-02;Altres;N/A;--;30;338;0;9;1;46;17;0;30;0;23;0;328;0;0;0
CATALUNYA;GLOBAL;2020-10-02;Dona;0 a 9;No;51;1668;0;0;0;0;0;0;51;0;59;0;1659;0;0;0
CATALUNYA;GLOBAL;2020-10-02;Dona;0 a 9;Si;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
CATALUNYA;GLOBAL;2020-10-02;Dona;10 a 19;No;139;2852;0;0;0;2;0;0;138;1;133;0;2831;0;0;0
CATALUNYA;GLOBAL;2020-10-02;Dona;10 a 19;Si;1;3;0;0;0;0;0;0;1;0;0;0;3;0;0;0
CATALUNYA;GLOBAL;2020-10-02;Dona;20 a 29;No;119;1552;0;0;0;6;0;0;119;0;125;0;1496;0;0;0
CATALUNYA;GLOBAL;2020-10-02;Dona;20 a 29;Si;0;6;0;0;0;0;0;0;0;0;0;0;5;0;0;0
CATALUNYA;GLOBAL;2020-10-02;Dona;30 a 39;No;146;1822;0;8;0;14;1;0;146;0;145;0;1721;0;0;0
CATALUNYA;GLOBAL;2020-10-02;Dona;30 a 39;Si;0;11;0;0;0;0;0;0;0;0;0;0;11;0;0;0
CATALUNYA;GLOBAL;2020-10-02;Dona;40 a 49;No;156;2125;0;4;0;17;4;0;155;1;158;0;2037;0;0;0
CATALUNYA;GLOBAL;2020-10-02;Dona;40 a 49;Si;0;18;0;0;0;0;0;0;0;0;0;0;14;0;0;0
CATALUNYA;GLOBAL;2020-10-02;Dona;50 a 59;No;120;1684;0;10;3;37;8;0;119;1;114;0;1587;0;0;0
CATALUNYA;GLOBAL;2020-10-02;Dona;50 a 59;Si;1;26;0;0;0;1;0;0;1;0;1;0;23;0;0;0
CATALUNYA;GLOBAL;2020-10-02;Dona;60 a 69;No;71;1160;0;9;0;41;7;0;71;0;74;0;1114;0;0;0
CATALUNYA;GLOBAL;2020-10-02;Dona;60 a 69;Si;0;38;0;0;0;3;0;0;0;0;0;0;30;0;0;0
CATALUNYA;GLOBAL;2020-10-02;Dona;70 a 79;No;42;777;0;9;1;48;12;1;42;0;47;0;763;0;0;0
CATALUNYA;GLOBAL;2020-10-02;Dona;70 a 79;Si;12;132;0;0;0;7;0;0;12;0;12;0;110;0;0;0
CATALUNYA;GLOBAL;2020-10-02;Dona;80 o més;No;39;658;0;14;1;74;4;2;39;0;41;0;639;0;0;0
CATALUNYA;GLOBAL;2020-10-02;Dona;80 o més;Si;73;832;0;5;0;38;0;2;73;0;75;0;696;0;0;0
CATALUNYA;GLOBAL;2020-10-02;Home;0 a 9;No;64;1903;0;0;0;1;0;0;64;0;58;0;1884;0;0;0
CATALUNYA;GLOBAL;2020-10-02;Home;0 a 9;Si;0;4;0;0;0;0;0;0;0;0;0;0;4;0;0;0
CATALUNYA;GLOBAL;2020-10-02;Home;10 a 19;No;126;3394;0;1;0;1;0;0;126;0;120;0;3368;0;0;0
CATALUNYA;GLOBAL;2020-10-02;Home;10 a 19;Si;0;7;0;0;0;0;0;0;0;0;0;0;7;0;0;0
CATALUNYA;GLOBAL;2020-10-02;Home;20 a 29;No;116;1181;0;0;0;6;0;0;115;1;128;0;1150;0;0;0
CATALUNYA;GLOBAL;2020-10-02;Home;20 a 29;Si;0;5;0;0;0;0;0;0;0;0;0;0;5;0;0;0
CATALUNYA;GLOBAL;2020-10-02;Home;30 a 39;No;112;1123;0;3;0;16;2;0;112;0;125;0;1085;0;0;0
CATALUNYA;GLOBAL;2020-10-02;Home;30 a 39;Si;0;19;0;0;0;0;0;0;0;0;0;0;15;0;0;0
CATALUNYA;GLOBAL;2020-10-02;Home;40 a 49;No;146;1437;0;11;1;49;10;0;145;1;139;0;1394;0;0;0
CATALUNYA;GLOBAL;2020-10-02;Home;40 a 49;Si;1;25;0;1;0;1;0;0;1;0;1;0;19;0;0;0
CATALUNYA;GLOBAL;2020-10-02;Home;50 a 59;No;115;1151;0;10;3;73;22;0;115;0;104;0;1105;0;0;0
CATALUNYA;GLOBAL;2020-10-02;Home;50 a 59;Si;2;30;0;0;0;3;1;0;2;0;2;0;28;0;0;0
CATALUNYA;GLOBAL;2020-10-02;Home;60 a 69;No;69;975;0;12;7;95;41;1;69;0;72;0;938;0;0;0
CATALUNYA;GLOBAL;2020-10-02;Home;60 a 69;Si;5;59;0;1;0;7;0;0;5;0;5;0;52;0;0;0
CATALUNYA;GLOBAL;2020-10-02;Home;70 a 79;No;29;720;0;9;2;87;23;0;29;0;30;0;683;0;0;0
CATALUNYA;GLOBAL;2020-10-02;Home;70 a 79;Si;9;115;0;2;0;7;0;0;9;0;9;0;98;0;0;0
